bundle_id,valid,validation_errors,event_count_precision,event_count_recall,event_count_f1,event_count_mae,word_link_accuracy,invalid_link_rate,boundary_error_ms
timit_FADG0,True,[],0.373134328358209,0.8426966292134831,0.5172413793103449,22.4,0.5303030303030303,0.047619047619047616,732.5333333333333
timit_FAKS0,True,[],0.4807692307692308,0.6880733944954128,0.5660377358490566,9.4,0.5522388059701493,0.12878787878787878,632.20875
timit_FASW0,True,[],0.510752688172043,0.6737588652482269,0.581039755351682,9.0,0.4842105263157895,0.0,562.0217105263158
timit_FAWF0,False,"[""events[10].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[11].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[12].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[13].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[14].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[15].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[16].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[31].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[32].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[33].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[34].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[35].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[36].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[37].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[48].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[49].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[50].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[51].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[52].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[53].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[63].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[64].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[65].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[66].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[67].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[68].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[69].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[93].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[94].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[95].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[96].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[97].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[98].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[99].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[100].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[101].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']""]",0.8823529411764706,0.5084745762711864,0.6451612903225806,6.4,0.7115384615384616,0.2,504.4125
timit_FCAL1,True,[],0.6170212765957447,0.8207547169811321,0.7044534412955465,7.0,0.4852941176470588,0.13636363636363635,640.4295977011494
timit_FCAU0,True,[],0.6338028169014085,0.72,0.6741573033707865,3.4,0.7142857142857143,0.19444444444444445,436.6013888888889
timit_FCFT0,True,[],0.44680851063829785,0.7974683544303798,0.5727272727272726,12.4,0.5862068965517241,0.10101010101010101,438.2207341269841
timit_FCMH0,True,[],0.6736842105263158,0.6597938144329897,0.6666666666666666,3.6,0.6,0.5306122448979592,382.73876953125
timit_FCMH1,True,[],0.422680412371134,0.6666666666666666,0.5173501577287066,14.2,0.5487804878048781,0.0,509.41768292682934
timit_FCMR0,True,[],0.7692307692307693,0.36363636363636365,0.4938271604938272,11.6,0.6,0.23076923076923078,411.65624999999994
timit_FCRH0,True,[],0.9795918367346939,0.4752475247524752,0.6399999999999999,10.4,0.8125,0.3469387755102041,144.73697916666666
timit_FDAC1,True,[],0.7164179104477612,0.7346938775510204,0.7254408060453401,7.4,0.4236111111111111,0.0,551.5798611111111
timit_FDHC0,False,"[""events[0].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[3].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[6].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[9].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[13].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[17].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[26].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[36].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[37].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[42].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[47].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[59].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[63].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[66].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[68].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[80].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[84].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[91].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[106].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[116].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[117].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[129].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[132].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[137].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[145].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[146].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[149].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[153].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[155].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[161].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[168].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[172].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']"", ""events[182].event_type: must be one of ['boundary_gap', 'closure_segment', 'glottal_stop', 'inter_word_gap', 'long_phone', 'long_word', 'pause_silence_segment', 'short_phone', 'short_word']""]",0.19333333333333333,0.3411764705882353,0.24680851063829784,19.6,0.2413793103448276,0.013333333333333334,881.2801724137931
timit_FDMS0,True,[],0.5841584158415841,0.5841584158415841,0.5841584158415841,4.0,0.2608695652173913,1.0,256.03336864406776
