bundle_id,valid,validation_errors,event_count_precision,event_count_recall,event_count_f1,event_count_mae,word_link_accuracy,invalid_link_rate,boundary_error_ms
timit_FADG0,True,[],0.7411764705882353,0.7078651685393258,0.7241379310344828,2.8,0.7586206896551724,0.1791044776119403,273.80158730158735
timit_FAKS0,True,[],0.7948717948717948,0.28440366972477066,0.41891891891891897,14.0,0.043478260869565216,0.07692307692307693,876.1532258064516
timit_FASW0,True,[],0.9242424242424242,0.4326241134751773,0.5893719806763286,15.0,0.6,0.16,514.076844262295
timit_FAWF0,True,[],0.8507462686567164,0.4830508474576271,0.6162162162162161,10.6,0.75,0.09259259259259259,440.7483552631579
timit_FCAL1,True,[],0.8518518518518519,0.2169811320754717,0.3458646616541354,15.8,0.5294117647058824,0.29411764705882354,460.5964673913044
timit_FCAU0,True,[],0.7708333333333334,0.592,0.669683257918552,5.8,0.6363636363636364,0.15384615384615385,445.28167229729723
timit_FCFT0,True,[],0.7708333333333334,0.46835443037974683,0.5826771653543308,6.2,0.696969696969697,0.2777777777777778,258.0160472972973
timit_FCMH0,True,[],0.6818181818181818,0.7731958762886598,0.7246376811594202,3.0,0.6612903225806451,0.15217391304347827,371.11708333333337
timit_FCMH1,True,[],0.8313253012048193,0.5609756097560976,0.6699029126213593,8.0,0.6,0.15625,377.07472826086956
timit_FCMR0,True,[],0.9423076923076923,0.44545454545454544,0.6049382716049382,11.6,0.8095238095238095,0.2857142857142857,445.1849489795918
timit_FCRH0,True,[],0.9130434782608695,0.4158415841584158,0.5714285714285714,11.0,0.7567567567567568,0.13157894736842105,426.5104166666667
timit_FDAC1,True,[],0.8297872340425532,0.3979591836734694,0.5379310344827587,20.4,0.5384615384615384,0.09615384615384616,966.9034455128206
timit_FDHC0,True,[],0.9019607843137255,0.5411764705882353,0.6764705882352942,6.8,0.8780487804878049,0.3409090909090909,214.0101902173913
timit_FDMS0,True,[],0.38095238095238093,0.15841584158415842,0.22377622377622378,11.8,0.3076923076923077,0.047619047619047616,840.142578125
timit_FDRD1,True,[],0.7857142857142857,0.4036697247706422,0.5333333333333333,10.6,0.631578947368421,0.3488372093023256,772.8707386363637
timit_FDRW0,True,[],0.881578947368421,0.67,0.7613636363636364,4.8,0.7,0.17647058823529413,324.0648320895523
timit_FEDW0,True,[],0.9655172413793104,0.22950819672131148,0.3708609271523179,18.6,0.17647058823529413,0.11764705882352941,798.9620535714286
timit_FELC0,True,[],0.9538461538461539,0.46616541353383456,0.6262626262626262,13.6,0.7959183673469388,0.20408163265306123,419.19354838709677
timit_FGJD0,True,[],0.8076923076923077,0.16030534351145037,0.267515923566879,21.0,0.5,0.14285714285714285,1379.3363095238096
timit_FGMD0,True,[],0.8333333333333334,0.21739130434782608,0.3448275862068966,13.6,0.7692307692307693,0.23076923076923078,513.4968749999999
timit_FGWR0,True,[],0.6883116883116883,0.4732142857142857,0.5608465608465608,7.0,0.7209302325581395,0.05660377358490566,348.3036556603774
timit_FHES0,True,[],0.7045454545454546,0.31313131313131315,0.4335664335664336,11.0,0.5,0.3235294117647059,914.8407258064517
timit_FHEW0,True,[],0.8404255319148937,0.6694915254237288,0.7452830188679246,5.6,0.7605633802816901,0.2,304.46598101265823
timit_FISB0,True,[],0.9242424242424242,0.4066666666666667,0.5648148148148148,16.8,0.74,0.28846153846153844,584.6685450819672
timit_FJAS0,True,[],0.9508196721311475,0.5272727272727272,0.6783625730994153,9.8,0.723404255319149,0.34,328.25323275862075
timit_FJCS0,True,[],0.8627450980392157,0.44,0.5827814569536425,9.8,0.6153846153846154,0.05128205128205128,649.7897727272726
timit_FJEM0,True,[],0.9552238805970149,0.49612403100775193,0.6530612244897959,12.4,0.625,0.2542372881355932,569.3017578125
timit_FJLM0,True,[],0.9245283018867925,0.3828125,0.5414364640883979,15.0,0.5882352941176471,0.14705882352941177,763.860331632653
timit_FJMG0,True,[],0.8103448275862069,0.44761904761904764,0.5766871165644172,9.4,0.8604651162790697,0.2727272727272727,222.78257978723403
timit_FJRE0,True,[],0.7352941176470589,0.2777777777777778,0.403225806451613,11.2,0.47619047619047616,0.37037037037037035,1007.695
timit_FJSA0,True,[],0.7808219178082192,0.4634146341463415,0.5816326530612245,10.0,0.6851851851851852,0.2413793103448276,501.5948464912281
timit_FJSJ0,True,[],0.8461538461538461,0.38372093023255816,0.528,9.4,0.9642857142857143,0.21428571428571427,328.2301136363636
timit_FJWB0,True,[],0.746268656716418,0.38461538461538464,0.5076142131979695,12.6,0.4772727272727273,0.23529411764705882,702.978125
timit_FKMS0,True,[],0.7884615384615384,0.41414141414141414,0.5430463576158939,9.4,0.6764705882352942,0.16666666666666666,656.3506097560975
timit_FLAS0,True,[],0.6818181818181818,0.47368421052631576,0.5590062111801242,5.8,0.4482758620689655,0.2765957446808511,639.276388888889
timit_FLBW0,True,[],0.6666666666666666,0.6746987951807228,0.6706586826347305,1.4,0.8148148148148148,0.19736842105263158,269.3359375
timit_FLKD0,True,[],0.9090909090909091,0.18518518518518517,0.30769230769230765,17.2,0.5714285714285714,0.5,985.4468749999999
timit_FLNH0,True,[],0.6626506024096386,0.6179775280898876,0.6395348837209301,2.8,0.7058823529411765,0.203125,225.8659090909091
timit_FMAF0,True,[],0.6470588235294118,0.24444444444444444,0.3548387096774193,11.2,0.375,0.375,451.90909090909093
timit_FMAH0,True,[],0.8867924528301887,0.46534653465346537,0.6103896103896104,9.6,0.6857142857142857,0.13157894736842105,388.96742021276594
