bundle_id,valid,validation_errors,event_count_precision,event_count_recall,event_count_f1,event_count_mae,word_link_accuracy,invalid_link_rate,boundary_error_ms
timit_FADG0,True,[],1.0,0.898876404494382,0.9467455621301775,1.8,0.971830985915493,0.19718309859154928,80.131640625
timit_FAKS0,True,[],1.0,0.8073394495412844,0.8934010152284264,4.2,0.8513513513513513,0.22972972972972974,154.26633522727272
timit_FASW0,True,[],0.9672131147540983,0.8368794326241135,0.897338403041825,4.2,0.8380952380952381,0.17757009345794392,167.00291313559322
timit_FAWF0,True,[],0.9777777777777777,0.7457627118644068,0.8461538461538463,5.6,0.8311688311688312,0.24675324675324675,156.90376420454547
timit_FCAL1,True,[],0.9782608695652174,0.8490566037735849,0.9090909090909092,2.8,0.8947368421052632,0.17105263157894737,103.69513888888889
timit_FCAU0,True,[],1.0,0.848,0.9177489177489178,3.8,0.8977272727272727,0.1590909090909091,78.17954009433963
timit_FCFT0,True,[],0.8676470588235294,0.7468354430379747,0.8027210884353742,3.0,0.7307692307692307,0.19298245614035087,187.79925847457628
timit_FCMH0,True,[],0.9651162790697675,0.8556701030927835,0.907103825136612,2.2,0.8507462686567164,0.2537313432835821,159.57530120481928
timit_FCMH1,True,[],0.9827586206896551,0.926829268292683,0.9539748953974895,1.4,0.8901098901098901,0.15384615384615385,77.39089912280701
timit_FCMR0,True,[],1.0,0.8636363636363636,0.9268292682926829,3.0,0.9036144578313253,0.20481927710843373,59.09605263157895
timit_FCRH0,True,[],1.0,0.7524752475247525,0.8587570621468926,5.0,0.9117647058823529,0.27941176470588236,132.47944078947367
timit_FDAC1,True,[],1.0,0.8418367346938775,0.9141274238227147,6.2,0.7580645161290323,0.13709677419354838,316.8276515151515
timit_FDHC0,True,[],0.9285714285714286,0.9176470588235294,0.923076923076923,0.2,0.9838709677419355,0.22580645161290322,24.23157051282051
timit_FDMS0,True,[],1.0,0.8118811881188119,0.8961748633879781,3.8,0.8529411764705882,0.19117647058823528,122.24580792682927
timit_FDRD1,True,[],1.0,0.7981651376146789,0.8877551020408164,4.4,0.8536585365853658,0.17073170731707318,164.48742816091954
timit_FDRW0,True,[],0.9743589743589743,0.76,0.853932584269663,4.4,0.8285714285714286,0.17142857142857143,174.3733552631579
timit_FEDW0,True,[],1.0,0.8524590163934426,0.9203539823008848,3.6,0.9523809523809523,0.17857142857142858,33.03185096153845
timit_FELC0,True,[],0.9741379310344828,0.849624060150376,0.9076305220883534,3.4,0.8181818181818182,0.1919191919191919,214.98257743362834
timit_FGJD0,True,[],0.9894736842105263,0.7175572519083969,0.831858407079646,7.2,0.7407407407407407,0.21951219512195122,354.72473404255317
timit_FGMD0,True,[],0.9459459459459459,0.7608695652173914,0.8433734939759038,3.6,0.8571428571428571,0.28125,147.5357142857143
timit_FGWR0,True,[],0.9587628865979382,0.8303571428571429,0.8899521531100478,3.0,0.8831168831168831,0.19230769230769232,177.43077956989248
timit_FHES0,True,[],0.9545454545454546,0.8484848484848485,0.8983957219251337,2.2,0.9733333333333334,0.16883116883116883,102.5546875
timit_FHEW0,True,[],1.0,0.8389830508474576,0.9124423963133641,3.8,0.9186046511627907,0.12790697674418605,161.08933080808083
timit_FISB0,True,[],0.990990990990991,0.7333333333333333,0.842911877394636,7.8,0.8181818181818182,0.1717171717171717,246.83835227272726
timit_FJAS0,True,[],0.91,0.8272727272727273,0.8666666666666667,2.4,0.625,0.2222222222222222,283.2177197802198
timit_FJCS0,True,[],1.0,0.83,0.9071038251366119,3.4,0.8493150684931506,0.1780821917808219,131.32718373493975
timit_FJEM0,True,[],0.9827586206896551,0.8837209302325582,0.9306122448979592,2.6,0.8888888888888888,0.16666666666666666,130.05948464912282
timit_FJLM0,True,[],1.0,0.890625,0.9421487603305785,2.8,0.9587628865979382,0.23711340206185566,101.96162280701755
timit_FJMG0,True,[],0.945054945054945,0.819047619047619,0.8775510204081632,2.8,0.8108108108108109,0.17567567567567569,264.7100290697674
timit_FJRE0,True,[],1.0,0.7,0.8235294117647058,5.4,0.8867924528301887,0.22641509433962265,155.15029761904765
timit_FJSA0,True,[],0.9433962264150944,0.8130081300813008,0.8733624454148471,3.8,0.7840909090909091,0.19101123595505617,228.03937499999998
timit_FJSJ0,True,[],0.9866666666666667,0.8604651162790697,0.9192546583850931,2.2,0.9076923076923077,0.23076923076923078,114.66469594594594
timit_FJWB0,True,[],1.0,0.8,0.888888888888889,5.2,0.8315789473684211,0.12631578947368421,205.64723557692307
timit_FKMS0,True,[],1.0,0.797979797979798,0.8876404494382023,4.0,0.859375,0.359375,231.33702531645574
timit_FLAS0,True,[],1.0,0.7263157894736842,0.8414634146341463,5.2,0.8666666666666667,0.2,136.95516304347828
timit_FLBW0,True,[],1.0,0.7469879518072289,0.8551724137931034,4.2,0.9107142857142857,0.30357142857142855,79.14163306451613
timit_FLKD0,True,[],0.9696969696969697,0.8888888888888888,0.927536231884058,2.2,0.8289473684210527,0.1794871794871795,223.40657552083331
timit_FLNH0,True,[],0.974025974025974,0.8426966292134831,0.9036144578313253,2.4,0.9,0.2,81.62750000000001
timit_FMAF0,True,[],0.9318181818181818,0.9111111111111111,0.9213483146067416,0.8,0.9846153846153847,0.27692307692307694,69.33155487804878
timit_FMAH0,True,[],0.9885057471264368,0.8514851485148515,0.9148936170212766,2.8,0.8533333333333334,0.21333333333333335,189.1424418604651
